rosbagTimestamp,right_knee_x,right_knee_y,right_knee_z
1525774972,2.7923160494,-0.000299071329663,-1.09443713664
1525774972,2.78501600436,-0.000385111938171,-1.09349240768
1525774972,2.7938544069,-0.0120417719779,-1.09871582881
1525774972,2.78051646319,0.00402653125168,-1.09709993509
1525774972,2.78523118038,-0.0294855692931,-1.09860117312
1525774972,2.79486917793,-0.0470272247173,-1.1003261841
1525774972,2.793750499,-0.0430600161494,-1.10359705402
1525774972,2.78981297668,-0.0433836886023,-1.10999804053
1525774972,2.75007978952,-0.0343248173689,-1.10988497954
1525774973,2.68259280128,-0.048489928849,-1.10436422384
1525774973,2.61999690769,-0.0799976393981,-1.12126047828
1525774973,2.56134459504,-0.10104347862,-1.13383850991
1525774973,2.5262548013,-0.182966001311,-1.13567981168
1525774973,2.4422714587,-0.190225343002,-1.12773846316
1525774973,2.41739794741,-0.200536789959,-1.13155160421
1525774973,2.35869301733,-0.180165423562,-1.13734081729
1525774973,2.3613838644,-0.273481194319,-1.11702722854
1525774973,2.33372068048,-0.205028064119,-1.14171633591
1525774973,2.31109456611,-0.175189692029,-1.14939276647
1525774974,2.2960171066,-0.161823566992,-1.15424817984
1525774974,2.30743946611,-0.154324883067,-1.14777666418
1525774974,2.32615677243,-0.149266434188,-1.1369586177
1525774974,2.41758648934,-0.262835113851,-1.1095906674
1525774974,2.32506839318,-0.253508427322,-1.10836230022
1525774974,2.50406535032,-0.153164614922,-1.10529459834
1525774974,2.56491864362,-0.225043328163,-1.10477016366
1525774974,2.62893317162,-0.191937517463,-1.10445106287
1525774974,2.683894962,-0.0949325700928,-1.10758505382
1525774975,2.72320611045,-0.0514092666675,-1.09968346482
1525774975,2.73419815359,-0.0110145958591,-1.09858792414
1525774975,2.72282945907,0.00133080229232,-1.09772655425
1525774975,2.70542368639,0.0061490710295,-1.09589128524
1525774975,2.69702864138,0.0119102248852,-1.09706715772
1525774975,2.69702864138,0.0119102248852,-1.09706715772
