rosbagTimestamp,right_hand_x,right_hand_y,right_hand_z
1525775061,2.94354831926,-0.0325123238824,-0.835710275153
1525775061,2.92411322141,-0.0183228582231,-0.83220898306
1525775061,2.91740932347,-0.00372374983311,-0.828639500428
1525775061,2.9117796301,0.0112871171108,-0.82851887428
1525775061,2.90781522328,0.0272401884482,-0.826545715187
1525775061,2.90276314651,0.046502556213,-0.827651775732
1525775061,2.90074842749,0.0676000868071,-0.825771641379
1525775062,2.89855182356,0.083410595096,-0.829213771982
1525775062,2.8871105844,0.100292411896,-0.833308456519
1525775062,2.87930443174,0.104445436506,-0.829242876087
1525775062,2.86486276836,0.110535829931,-0.826689478314
1525775062,2.85266356933,0.10523047201,-0.826625102449
1525775062,2.83209748113,0.0915926096016,-0.820142116749
1525775062,2.80788617972,0.0580555257342,-0.819819884261
1525775062,2.76566340165,0.0144972737553,-0.830075954753
1525775062,2.72443121043,-0.0375936074128,-0.819374875564
1525775062,2.68521092637,-0.0845612578859,-0.818720434624
1525775063,2.6379310675,-0.123915679602,-0.811676437713
1525775063,2.34915437857,-0.260876930158,-0.63743563088
1525775063,2.1978287952,-0.317405623215,-0.533747880204
1525775063,2.05800250971,-0.369169656113,-0.417046866104
1525775063,1.95019801656,-0.410821816018,-0.40578948159
1525775063,1.86022496651,-0.443454073998,-0.41269830027
1525775063,1.81759071385,-0.463868079479,-0.426392052357
1525775063,1.78477428333,-0.487030278878,-0.456162744803
1525775063,1.76278499954,-0.498661035919,-0.474865575409
1525775063,1.75354159636,-0.508741666796,-0.483577577589
1525775064,1.74413878211,-0.513823305338,-0.483817960531
1525775064,1.7346370798,-0.51664377481,-0.484821648774
1525775064,1.72835094951,-0.519262145068,-0.486754517529
1525775064,1.72373997517,-0.518877091205,-0.489751601422
1525775064,1.71888703585,-0.515421054343,-0.495565701028
1525775064,1.71954733369,-0.518542145668,-0.4933730765
1525775064,1.7243694649,-0.516261000025,-0.4944518906
1525775064,1.73220652765,-0.517238022019,-0.488183242629
1525775064,1.7326587944,-0.512508894381,-0.484476518216
1525775064,1.73496000484,-0.520121312686,-0.474941675595
1525775065,1.74269777481,-0.537378181237,-0.465229759437
1525775065,1.84410462727,-0.512591981112,-0.409358732999
1525775065,1.93908771194,-0.452973254533,-0.468394085555
1525775065,2.03643187744,-0.372728329097,-0.607357822028
1525775065,2.12559790475,-0.350310246445,-0.814387934711
1525775065,2.31250600284,-0.278730855058,-0.837869883471
1525775065,2.41868916147,-0.237343044371,-0.848474460516
1525775065,2.49810455635,-0.204972345557,-0.852167135038
1525775065,2.57722092479,-0.1755762267,-0.846357977407
1525775065,2.63700453053,-0.14701491091,-0.841119122297
1525775066,2.66718342964,-0.125263564095,-0.834604523678
1525775066,2.71208960962,-0.0958197117063,-0.824223829253
1525775066,2.72245913935,-0.0625023365806,-0.817904958652
1525775066,2.73406368601,-0.0185303396087,-0.825569368954
1525775066,2.75844341727,0.0233174843946,-0.824980835459
1525775066,2.77402972584,0.0612066655632,-0.819001888805
1525775066,2.78938313759,0.0941066815239,-0.814378776257
1525775066,2.806420433,0.116246377284,-0.808058770479
1525775066,2.81452978828,0.123565262357,-0.806107506321
1525775066,2.84266109815,0.134868992704,-0.805093022251
1525775067,2.85069748799,0.130303607794,-0.806150119641
