rosbagTimestamp,left_shoulder_x,left_shoulder_y,left_shoulder_z
1525774960,2.80950545025,0.210124394598,-0.233593556589
1525774960,2.80789023561,0.210407546014,-0.227938277218
1525774960,2.79725788214,0.211778432862,-0.234528860111
1525774960,2.78964801579,0.213787392337,-0.233356911382
1525774960,2.7872000089,0.212703719404,-0.236847869187
1525774960,2.79000101688,0.217626611773,-0.23666575057
1525774961,2.79155326944,0.215712127728,-0.236819976853
1525774961,2.78919734082,0.211264319392,-0.233531805967
1525774961,2.79014802639,0.210027292855,-0.234230295787
1525774961,2.77139441997,0.197935930634,-0.231161653903
1525774961,2.77001995397,0.187711499316,-0.228938473806
1525774961,2.76271434175,0.179192414253,-0.22334382722
1525774961,2.75648250199,0.15318686768,-0.223805397956
1525774961,2.74732290132,0.127641881642,-0.231027730644
1525774961,2.73336127523,0.106184989843,-0.240551635659
1525774961,2.71592923306,0.0767467467955,-0.24637662961
1525774962,2.68153401249,0.0604793322467,-0.250909523289
1525774962,2.62505700423,0.0318768584832,-0.267936827434
1525774962,2.56098772059,0.0151468067067,-0.270429603568
1525774962,2.43732689414,-0.0172393553803,-0.28587504167
1525774962,2.34112166943,-0.0451666019963,-0.287242974421
1525774962,2.25684444342,-0.0774421419717,-0.287464375058
1525774962,2.19349003925,-0.115558951834,-0.301618042491
1525774962,2.15095469276,-0.139516726789,-0.310902645771
1525774962,2.12452819187,-0.153390267462,-0.321295279414
1525774963,2.0860534536,-0.182357739721,-0.31888986465
1525774963,2.07617479334,-0.186774737677,-0.322800900141
1525774963,2.06906462226,-0.18428451416,-0.337643128663
1525774963,2.0720668406,-0.185014239461,-0.332634045452
1525774963,2.09028629762,-0.167262097341,-0.321797534007
1525774963,2.12463031717,-0.146253746701,-0.29387276392
1525774963,2.18013389921,-0.110215128824,-0.279633313255
1525774963,2.24860624395,-0.0795405837924,-0.267297932444
1525774963,2.31923967872,-0.0568702002872,-0.274617009034
1525774963,2.39138980362,-0.0416862614062,-0.265308466684
1525774964,2.44130483132,-0.021328366266,-0.2480439253
1525774964,2.4861490416,-0.00210905863005,-0.236447990169
1525774964,2.52588461484,0.0177569473123,-0.22269732741
1525774964,2.55279522326,0.0354627003049,-0.214822563588
1525774964,2.56140068267,0.0389937034417,-0.213835305769
1525774964,2.59115590526,0.0787060510508,-0.214552593411
1525774964,2.61053462891,0.125750883891,-0.217218054608
1525774964,2.61053462891,0.125750883891,-0.217218054608
1525774964,2.61053462891,0.125750883891,-0.217218054608
