rosbagTimestamp,left_foot_x,left_foot_y,left_foot_z
1525775135,2.64273412151,0.217454806183,-1.4467322415
1525775135,2.63358229143,0.213497710799,-1.44377664147
1525775135,2.65390873236,0.209818891419,-1.44067332258
1525775135,2.658001464,0.207010862019,-1.4548613259
1525775135,2.64627025194,0.2152886357,-1.44954719589
1525775135,2.6498349543,0.215132780264,-1.44831661817
1525775135,2.66215356672,0.209353025097,-1.45167054525
1525775135,2.64784224371,0.217575811885,-1.45535018018
1525775136,2.64840599112,0.214390892691,-1.4512624137
1525775136,2.62944453587,0.215687896406,-1.45798902862
1525775136,2.63275799546,0.21408517115,-1.46421279567
1525775136,2.6135081624,0.179684267311,-1.45316475133
1525775136,2.62375824737,0.211430093536,-1.46475170304
1525775136,2.46522010712,0.120049605492,-1.43798720468
1525775136,2.36718065604,0.0447277808337,-1.4197021766
1525775136,2.29907370185,-0.0109727256851,-1.41454445572
1525775136,2.26539932505,0.0367437567624,-1.44973415136
1525775136,2.17474645021,-0.0633089672771,-1.42850908693
1525775137,2.13365427113,0.00365456205071,-1.46559792525
1525775137,2.13791520398,0.0620363297165,-1.4882406411
1525775137,2.05727358055,-0.148612072119,-1.43898033512
1525775137,2.06134055463,-0.0203186421102,-1.48842798189
1525775137,2.02433646031,-0.130113596913,-1.48325902273
1525775137,2.03287096333,-0.0977460347408,-1.49579860486
1525775137,1.97523726592,0.00956880177735,-1.49646160116
1525775137,2.02061902914,0.0609517351979,-1.49810703153
1525775137,2.00007216631,0.0582723803976,-1.49747365528
1525775137,2.02953744014,0.031790890729,-1.50656885629
1525775138,2.05248876164,0.0206974348422,-1.51015988297
1525775138,2.08266365863,-0.00879553827325,-1.51452535026
1525775138,2.09846401413,-0.0296649565538,-1.51837135556
1525775138,2.10969916902,-0.0440677282426,-1.5198513773
1525775138,2.11322924898,-0.0576930128224,-1.51968207874
1525775138,2.1140679012,-0.0664673475105,-1.52051594413
1525775138,2.11307914024,-0.0701977970042,-1.52191108209
1525775138,2.076919517,-0.141420700517,-1.5144922481
1525775138,2.08549071449,-0.122597464993,-1.52060006767
1525775138,2.08911392088,-0.0999359755488,-1.5209770341
1525775139,2.0907725774,-0.0908707915386,-1.52140880289
1525775139,2.09838389562,-0.0867365472721,-1.51997047636
1525775139,2.10373788224,-0.0845729991634,-1.5225133427
1525775139,2.06397157779,-0.154930651032,-1.51198377769
1525775139,2.35765563884,-0.2461900398,-1.40956163867
1525775139,2.41447336057,-0.236226177532,-1.37379561203
1525775139,2.63397450115,-0.251615904707,-1.2780677806
1525775139,1.89003209569,0.0136429030545,-1.35129844639
1525775139,2.02291839048,0.107130889457,-1.47292954975
1525775139,2.05427692566,0.106536445928,-1.46953025087
1525775140,2.16552477994,0.141412953197,-1.4870841263
1525775140,2.04138938794,-0.0374893925801,-1.43772209806
1525775140,2.13320992635,-0.0713948360969,-1.41012441287
1525775140,2.23646277522,-0.0569228076579,-1.41765506558
1525775140,2.24786189527,-0.0328821316312,-1.40719160648
1525775140,2.40621643597,0.0474489172622,-1.44658415592
1525775140,2.50846289492,0.129217038807,-1.46478973169
1525775140,2.52748237298,0.196035345974,-1.47891712089
1525775140,2.51896728509,0.242328222412,-1.48579685035
1525775140,2.52953895616,0.27585200392,-1.48120435989
1525775141,2.52024343692,0.286440653857,-1.50031467731
1525775141,2.51411718678,0.290271136726,-1.50449727199
1525775141,2.51918571936,0.304271674142,-1.50980905819
1525775141,2.53935394668,0.310230396906,-1.4999216811
1525775141,2.55130437465,0.308821139044,-1.50445578261
1525775141,2.590540674,0.266568170374,-1.48807714255
1525775141,2.5967052883,0.256609757959,-1.48074330289
1525775141,2.5967052883,0.256609757959,-1.48074330289
